,recid,radate,assignmt,site,training,afdc,sex,class_tr,ojt_jsa,oth_serv,bdate,age,earnings,prevearn,married,pbhous,hsorged,black,hispanic,age2225,age2629,age3035,age3644,age4554,f2sms,wkless13
5030,309296,1988-07-29,1,CV,1,1,0,1,0,0,1965-03-22,23,9792.0,1000.0,0.21116078,0.0,1.0,1,0,1,0,0,0,0,0,1.0
5031,309297,1988-11-09,1,CV,0,0,1,0,1,0,1964-06-06,24,3458.0,4103.911,0.0,0.0,1.0,1,0,1,0,0,0,0,0,0.40733594
5032,309298,1989-09-29,1,PR,0,1,0,0,0,1,1965-01-07,24,1014.0,4420.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,0.0
5033,309299,1988-07-22,1,JK,1,0,1,1,0,0,1962-07-09,26,22900.0,1500.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0.0
5034,309300,1988-05-03,1,SM,0,0,1,0,1,0,1954-03-07,34,41470.0,12000.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0.40733594
5035,309301,1988-02-25,0,IN,0,0,1,0,1,0,1957-08-15,30,31839.0,4103.911,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0.0
5036,309304,1988-02-18,0,JK,0,0,1,1,0,0,1964-04-12,23,28007.0,3000.0,0.0,0.0,1.0,1,0,1,0,0,0,0,1,0.0
5037,309308,1988-08-19,1,HF,1,0,0,1,0,0,1956-10-09,31,31413.0,17000.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0.0
5038,309311,1988-10-13,0,CC,0,0,1,0,1,0,1942-05-16,46,69652.0,24000.0,1.0,0.0,1.0,0,1,0,0,0,0,1,0,0.0
5039,309313,1988-10-26,1,IN,0,0,0,0,1,0,1965-10-30,22,6783.0,3500.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0
5040,309315,1988-03-25,1,IN,1,0,0,1,0,0,1961-10-07,26,6213.0,2500.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0.0
5041,309317,1988-12-08,1,LC,1,0,0,0,0,1,1955-11-11,33,198.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0,0,1.0
5042,309318,1988-02-15,0,IN,0,0,1,0,1,0,1952-09-11,35,110.0,140.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0.0
5043,309319,1989-04-19,0,IN,0,0,0,0,1,0,1940-01-31,49,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,1.0
5044,309321,1988-10-26,1,CV,0,0,0,0,1,0,1942-05-09,46,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,1,1,1.0
5045,309322,1989-01-20,1,MN,1,0,1,0,1,0,1912-08-12,76,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,1.0
5046,309324,1988-02-25,0,CV,0,0,0,1,0,0,1930-01-13,58,2439.0,4488.0,0.0,0.0,0.71640396,0,0,0,0,0,0,0,0,0.0
5047,309325,1989-08-24,1,LC,1,1,0,1,0,0,1954-09-09,34,26866.0,5100.0,0.0,0.0,1.0,0,1,0,0,1,0,0,0,0.0
5048,309326,1988-03-18,1,IN,1,0,1,0,1,0,1944-03-25,43,74046.0,4200.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0
5049,309329,1987-12-31,1,CC,1,0,0,0,0,1,1959-11-09,28,1677.0,2652.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0.0
5050,309330,1988-10-07,0,SM,0,0,1,0,1,0,1965-10-06,23,0.0,4103.911,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0
5051,309331,1989-03-13,1,NE,0,0,0,1,0,0,1957-12-01,31,8984.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,1,1.0
5052,309335,1988-12-14,0,IN,0,0,1,0,0,1,1961-06-15,27,28663.0,7000.0,0.0,0.0,1.0,0,0,0,1,0,0,0,1,0.0
5053,309337,1988-08-31,1,LC,1,0,0,1,0,0,1940-10-18,47,11146.0,2205.0,1.0,0.0,1.0,1,0,0,0,0,0,1,0,0.0
5054,309338,1989-03-01,1,IN,1,0,1,0,1,0,1966-05-09,22,10887.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0
5055,309341,1988-07-08,0,IN,0,0,0,0,1,0,1955-02-14,33,5513.0,228.0,0.0,0.0,0.71640396,1,0,0,0,1,0,0,0,0.5332298
5056,309343,1988-05-05,1,CV,1,0,0,0,1,0,1965-06-11,22,443.0,2444.656,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0.5332298
5057,309344,1989-01-24,1,OK,1,0,0,1,0,0,1933-12-05,55,10158.0,30.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0.0
5058,309345,1988-02-11,1,CV,1,0,1,0,0,1,1957-06-13,30,33499.0,7625.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0
5059,309347,1988-05-16,1,IN,0,1,1,0,1,0,1954-01-15,34,4890.0,7800.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0
5060,309348,1989-08-04,1,IN,0,1,0,0,0,1,1964-08-13,24,11384.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1.0
5061,309349,1988-07-01,0,LC,0,0,1,0,0,1,1958-10-07,29,42751.0,4103.911,1.0,0.0,1.0,0,1,0,1,0,0,0,0,0.40733594
5062,309351,1989-01-10,1,CC,1,0,1,1,0,0,1942-12-04,46,0.0,0.0,0.0,0.06431255,1.0,0,0,0,0,0,0,1,0,1.0
5063,309352,1988-07-21,0,IN,0,0,1,0,1,0,1958-12-04,29,8152.0,1000.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1.0
5064,309353,1988-05-09,1,LC,1,0,1,0,1,0,1954-08-21,33,48184.0,5000.0,1.0,0.0,1.0,0,0,0,0,1,0,0,1,0.0
5065,309354,1989-01-09,1,IN,1,1,0,1,0,0,1962-04-10,26,6027.0,1200.0,0.0,1.0,1.0,0,0,0,1,0,0,0,0,1.0
5066,309356,1988-01-19,1,IN,0,0,0,0,1,0,1964-01-10,24,7888.0,140.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,1.0
5067,309357,1988-07-26,1,HF,0,0,1,0,1,0,1952-04-25,36,19427.0,0.0,1.0,0.0,0.0,1,0,0,0,0,1,0,0,1.0
5068,309358,1988-09-23,1,HF,0,0,0,0,1,0,1961-01-19,27,14205.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1.0
5069,309359,1988-12-19,1,JK,1,0,1,1,0,0,1958-08-07,30,24531.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1.0
5070,309360,1988-03-24,1,JK,1,0,0,0,1,0,1962-03-14,26,19808.0,2000.0,0.0,0.0,1.0,1,0,0,1,0,0,0,1,1.0
5071,309361,1988-03-01,1,CV,0,0,1,0,1,0,1954-09-29,33,39652.0,4103.911,1.0,1.0,0.0,0,0,0,0,1,0,0,1,0.0
5072,309362,1988-12-05,1,SM,0,0,1,0,1,0,1941-11-29,47,1080.0,32000.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0.0
5073,309364,1988-07-21,1,JK,1,0,1,1,0,0,1960-08-18,27,12007.0,13900.0,0.0,0.0,1.0,1,0,0,1,0,0,0,1,0.0
5074,309365,1988-01-06,0,IN,0,0,0,1,0,0,1962-07-15,25,32708.0,6584.0,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0.0
5075,309366,1988-12-15,1,JK,1,0,1,1,0,0,1955-10-18,33,36697.0,900.0,1.0,0.0,1.0,1,0,0,0,1,0,0,1,1.0
5076,309367,1988-02-10,1,JK,1,0,1,1,0,0,1963-06-08,24,32959.0,2000.0,1.0,0.0,1.0,1,0,1,0,0,0,0,1,0.0
5077,309371,1989-01-19,1,LC,0,0,1,0,0,1,1958-08-04,30,36168.0,6300.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0.0
5078,309373,1989-04-27,0,NE,0,0,0,0,0,1,1951-03-04,38,10769.0,0.0,0.0,0.11530664,1.0,1,0,0,0,0,1,0,0,1.0
5079,309374,1988-07-05,1,JK,1,0,1,1,0,0,1955-10-28,32,38503.0,6000.0,1.0,0.0,1.0,1,0,0,0,1,0,0,0,0.0
5080,309377,1988-09-30,1,OK,0,0,0,0,0,1,1916-07-22,72,0.0,0.0,0.21116078,0.0,1.0,0,0,0,0,0,0,0,1,1.0
5081,309379,1988-08-12,0,IN,0,0,1,0,0,1,1954-02-23,34,41580.0,600.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
5082,309381,1988-08-03,1,HF,0,0,1,0,0,1,1961-10-28,26,39566.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,1.0
5083,309382,1988-03-15,0,JK,0,1,1,1,0,0,1957-09-11,30,29973.0,8000.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
5084,309384,1988-12-06,1,PR,0,0,1,0,1,0,1963-01-12,25,0.0,4000.0,0.0,0.0,1.0,1,0,1,0,0,0,0,1,0.0
5085,309385,1988-07-14,0,JC,0,0,0,1,0,0,1955-06-25,33,28825.0,2444.656,1.0,0.0,1.0,0,0,0,0,1,0,0,1,0.5332298
5086,309386,1988-07-11,0,SM,0,0,1,0,1,0,1946-11-10,41,28076.0,6500.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0
5087,309388,1988-09-02,1,IN,1,0,0,0,0,1,1955-11-01,32,21844.0,9000.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0.0
5088,309389,1988-04-22,1,CV,0,0,1,0,0,1,1963-01-23,25,49866.0,9600.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0.0
5089,309390,1988-06-22,1,HF,1,0,1,0,0,1,1957-01-31,31,8502.0,3600.0,1.0,0.0,1.0,1,0,0,0,1,0,0,0,1.0
5090,309391,1988-10-24,1,NE,0,0,0,1,0,0,1966-01-31,22,23329.0,3710.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0.0
5091,309392,1988-12-16,0,CC,0,0,1,0,1,0,1966-04-12,22,0.0,175.0,1.0,0.0,1.0,0,0,1,0,0,0,0,0,1.0
5092,309393,1988-04-15,1,IN,0,0,1,0,1,0,1963-01-28,25,39297.0,800.0,0.0,1.0,1.0,0,0,1,0,0,0,0,1,1.0
5093,309394,1989-05-25,1,CI,1,0,0,0,0,1,1945-07-31,43,3138.0,1032.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0
5094,309395,1988-08-03,0,MN,0,0,1,1,0,0,1951-05-20,37,12040.0,4103.911,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0.40733594
5095,309397,1988-01-28,0,CV,0,0,1,0,0,1,1955-11-15,32,35178.0,5000.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
5096,309398,1988-11-29,1,SM,0,0,1,0,1,0,1964-08-01,24,0.0,4103.911,1.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
5097,309401,1989-01-06,1,IN,1,1,0,0,1,0,1956-12-05,32,22735.0,2444.656,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1.0
5098,309402,1989-07-28,0,IN,0,0,0,0,0,1,1962-11-01,26,7552.0,2000.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0
5099,309405,1989-01-25,1,SM,1,0,0,1,0,0,1966-11-22,22,26031.0,1600.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
5100,309406,1989-05-26,1,LC,1,0,1,1,0,0,1949-02-05,40,132.0,2400.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,1.0
5101,309407,1987-12-10,1,MD,1,0,1,0,1,0,1965-09-10,22,60.0,4040.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
5102,309409,1988-10-05,0,JK,0,0,1,1,0,0,1960-12-09,27,0.0,300.0,1.0,0.0,1.0,1,0,0,1,0,0,0,0,1.0
5103,309410,1988-09-16,1,CV,0,0,1,0,0,1,1955-10-15,32,24370.0,4103.911,1.0,0.0,1.0,0,0,0,0,1,0,0,1,0.40733594
5104,309411,1988-01-14,1,LC,1,0,0,1,0,0,1959-01-06,29,27053.0,7103.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0
5105,309412,1988-03-09,1,JK,1,1,0,0,1,0,1961-08-02,26,1629.0,0.0,0.0,1.0,1.0,1,0,0,1,0,0,0,0,1.0
5106,309413,1989-06-16,1,IN,0,0,1,0,0,1,1942-12-26,46,60.0,4103.911,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0.40733594
5107,309414,1989-03-02,1,PR,1,1,0,0,0,1,1956-08-12,32,53058.0,2444.656,0.21116078,0.0,1.0,0,1,0,0,1,0,0,0,0.5332298
5108,309417,1988-02-03,1,CV,0,0,1,1,0,0,1963-10-04,24,6590.0,2977.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,0.0
5109,309418,1988-03-21,0,CV,0,0,0,1,0,0,1956-09-11,31,23718.0,9500.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0
5110,309425,1988-08-03,0,HF,0,0,1,0,0,1,1965-09-11,22,303.0,140.0,0.0,0.0,0.68767726,0,0,1,0,0,0,0,1,0.0
5111,309427,1988-10-20,1,CC,1,0,1,0,1,0,1965-10-22,22,47499.0,4800.0,1.0,0.0,1.0,0,1,1,0,0,0,0,0,0.0
5112,309430,1988-08-17,1,MN,0,0,1,0,1,0,1937-03-24,51,13032.0,1500.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0.0
5113,309431,1988-12-01,1,JK,1,0,0,0,1,0,1963-10-15,25,23802.0,2444.656,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0
5114,309434,1988-06-01,0,CV,0,0,0,1,0,0,1959-03-04,29,6816.0,6000.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0
5115,309435,1988-12-05,1,NE,1,0,0,1,0,0,1960-01-03,28,31140.0,13000.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0.0
5116,309436,1988-11-07,0,NE,0,0,1,1,0,0,1966-04-03,22,3222.0,0.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,1.0
5117,309438,1988-02-04,1,MD,1,1,1,0,1,0,1965-07-05,22,39460.0,0.0,1.0,0.0,1.0,0,0,1,0,0,0,0,1,1.0
5118,309441,1989-01-20,1,IN,1,0,0,1,0,0,1930-10-01,58,15431.0,2444.656,0.0,0.11530664,0.0,1,0,0,0,0,0,0,0,0.5332298
5119,309442,1988-04-07,1,IN,0,0,1,0,1,0,1956-04-20,31,45822.0,1064.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
5120,309443,1988-12-05,1,SM,1,0,0,0,1,0,1949-12-23,38,26064.0,1530.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,1.0
5121,309444,1988-06-27,1,CV,1,0,0,0,0,1,1962-06-25,26,23538.0,6000.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0.0
5122,309445,1988-05-31,1,PR,0,0,0,1,0,0,1942-04-08,46,31979.0,2000.0,0.0,0.0,1.0,1,0,0,0,0,0,1,0,1.0
5123,309446,1988-10-13,1,MT,1,0,0,1,0,0,1942-04-16,46,22094.0,580.0,1.0,0.0,1.0,0,0,0,0,0,0,1,1,1.0
5124,309447,1988-04-04,1,CV,0,0,0,0,1,0,1932-01-25,56,322.0,11879.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0.0
5125,309449,1988-06-01,1,HF,1,0,0,0,0,1,1954-01-06,34,30586.0,8100.0,0.21116078,0.0,0.71640396,1,0,0,0,1,0,0,1,0.0
5126,309450,1988-09-20,1,PR,0,1,0,1,0,0,1965-09-11,23,96.0,0.0,0.0,0.0,1.0,0,1,1,0,0,0,0,0,1.0
5127,309451,1988-09-19,1,CC,0,0,1,0,1,0,1947-07-31,41,16800.0,3666.0,0.0,0.0,1.0,0,1,0,0,0,1,0,0,1.0
5128,309452,1988-02-26,1,JK,1,1,0,0,1,0,1958-03-12,29,4420.0,2444.656,0.0,1.0,1.0,1,0,0,1,0,0,0,0,0.5332298
5129,309453,1987-12-22,1,PR,1,1,0,1,0,0,1964-01-20,23,0.0,500.0,0.0,1.0,0.0,1,0,1,0,0,0,0,1,1.0
5130,309456,1988-05-19,1,HF,0,0,0,0,0,1,1962-08-09,25,10132.0,4680.0,1.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
5131,309457,1987-12-07,1,JC,0,0,0,0,1,0,1963-10-07,24,20401.0,5000.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0.0
5132,309458,1989-02-08,1,LC,1,0,0,1,0,0,1949-07-19,39,48938.0,800.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0
5133,309459,1989-05-26,0,LC,0,0,1,0,0,1,1953-02-04,36,13852.0,1220.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,1.0
5134,309460,1989-03-15,0,IN,0,0,0,0,1,0,1959-04-13,29,12309.0,6600.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0
5135,309461,1989-02-15,1,IN,1,0,0,0,0,1,1961-12-04,27,47165.0,7800.0,0.21116078,0.0,1.0,0,0,0,1,0,0,0,0,0.0
5136,309462,1988-08-08,1,SM,0,0,1,0,1,0,1965-04-17,23,5116.0,2778.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
5137,309464,1988-06-16,1,MD,1,0,1,0,1,0,1935-01-20,53,6615.0,4103.911,1.0,0.0,1.0,0,0,0,0,0,0,1,1,0.40733594
5138,309467,1988-05-10,1,IN,1,0,1,0,1,0,1952-01-15,36,118421.0,6492.0,0.0,0.0,1.0,0,0,0,0,0,1,0,1,0.0
5139,309468,1989-01-20,0,IN,0,0,0,1,0,0,1918-01-28,70,12503.0,0.0,0.21116078,0.11530664,0.71640396,1,0,0,0,0,0,0,0,1.0
5140,309469,1988-12-15,1,LC,1,1,0,0,0,1,1964-08-25,24,750.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,1.0
5141,309470,1988-05-26,1,HF,1,0,0,0,0,1,1952-12-02,35,2896.0,500.0,0.21116078,0.0,0.0,0,0,0,0,1,0,0,0,0.0
5142,309471,1988-09-08,0,CC,0,0,1,0,1,0,1950-04-02,38,25458.0,4103.911,1.0,0.0,1.0,1,0,0,0,0,1,0,0,0.40733594
5143,309472,1988-01-28,0,MD,0,0,0,1,0,0,1936-02-28,51,23733.0,5000.0,1.0,0.0,1.0,0,0,0,0,0,0,1,1,0.0
5144,309473,1988-07-27,1,CI,1,0,0,0,1,0,1951-06-29,37,34964.0,3000.0,0.0,0.0,0.71640396,0,0,0,0,0,1,0,1,0.0
5145,309474,1987-11-25,1,MD,1,0,1,0,0,1,1942-08-26,45,51931.0,4103.911,1.0,0.0,1.0,0,0,0,0,0,0,1,1,0.0
5146,309479,1989-03-01,1,IN,0,0,0,0,0,1,1963-02-20,26,37488.0,3000.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0
5147,309480,1988-01-22,0,CC,0,1,0,0,0,1,1948-10-28,39,4667.0,2444.656,0.21116078,0.0,0.0,0,1,0,0,0,1,0,1,1.0
5148,309481,1988-03-08,1,JK,1,1,0,0,1,0,1962-04-19,25,8151.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.5332298
5149,309486,1989-05-02,1,LC,1,0,0,1,0,0,1962-05-01,27,0.0,2500.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0
5150,309488,1989-04-18,0,IN,0,0,1,0,1,0,1928-11-15,60,27781.0,13000.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0.0
5151,309490,1988-08-23,0,CC,0,1,0,0,1,0,1954-12-29,33,34493.0,0.0,0.21116078,0.0,1.0,0,1,0,0,1,0,0,0,1.0
5152,309493,1988-12-09,0,PR,0,1,1,0,1,0,1965-09-11,23,2184.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,1.0
5153,309494,1987-12-15,0,LC,0,1,0,0,0,1,1962-04-18,25,0.0,1000.0,0.21116078,0.0,1.0,0,0,1,0,0,0,0,0,1.0
5154,309495,1989-08-31,0,LC,0,0,0,0,0,1,1957-02-06,32,26078.0,9000.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0.0
5155,309496,1989-09-19,1,LC,1,0,1,0,0,1,1964-04-14,25,53826.0,10875.0,1.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
5156,309497,1988-02-03,1,CV,1,0,1,1,0,0,1965-07-11,22,10231.0,3000.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
5157,309498,1989-04-18,1,MN,1,0,0,1,0,0,1960-11-14,28,1011.0,3200.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0.0
5158,309499,1989-01-04,1,PR,1,0,0,0,0,1,1965-09-15,23,20385.0,4800.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,0.0
5159,309500,1988-12-29,1,SM,1,0,1,0,1,0,1965-07-04,23,3810.0,2000.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0
5160,309501,1989-02-06,1,SM,1,0,0,0,1,0,1961-03-30,27,11097.0,2000.0,0.21116078,0.0,1.0,0,0,0,1,0,0,0,0,1.0
5161,309502,1988-11-17,1,CV,0,0,1,0,0,1,1951-10-17,37,21767.0,4900.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0
5162,309503,1988-03-29,1,CV,1,1,0,1,0,0,1952-10-11,35,10185.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0
5163,309506,1988-08-08,1,MN,1,0,0,0,1,0,1953-12-19,34,0.0,9600.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.5332298
5164,309512,1988-08-03,0,CV,0,0,0,1,0,0,1958-05-26,30,11943.0,2444.656,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1.0
5165,309513,1988-04-19,1,CV,1,0,1,0,0,1,1958-07-07,29,41097.0,4103.911,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0.40733594
5166,309515,1988-01-07,1,CC,0,0,1,0,1,0,1955-04-20,32,6266.0,2200.0,0.0,0.0,1.0,0,1,0,0,1,0,0,0,0.0
5167,309516,1989-01-03,1,IN,0,0,0,0,1,0,1965-03-02,23,2007.0,64.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0
5168,309520,1988-08-17,1,MN,0,0,1,0,1,0,1953-07-11,35,26085.0,2000.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0.0
5169,309521,1988-09-08,1,CV,1,0,0,1,0,0,1958-03-02,30,51996.0,8600.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
5170,309522,1988-08-24,1,CC,1,0,1,1,0,0,1961-09-12,26,18522.0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0.40733594
5171,309523,1989-01-11,0,SM,0,0,1,0,1,0,1951-11-05,37,23994.0,3950.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,1.0
5172,309525,1988-07-06,1,JK,1,0,1,1,0,0,1942-01-23,46,38681.0,6000.0,1.0,0.0,1.0,1,0,0,0,0,0,1,0,0.0
5173,309526,1988-08-12,1,CV,1,0,1,0,0,1,1963-12-20,24,16958.0,488.0,0.33528507,0.0,0.0,0,0,1,0,0,0,0,1,1.0
5174,309528,1988-02-16,1,JK,1,0,1,0,0,1,1965-06-18,22,24350.0,0.0,0.0,0.0,1.0,1,0,1,0,0,0,0,1,1.0
5175,309531,1988-04-13,1,IN,1,1,0,0,1,0,1964-09-24,23,45046.0,2444.656,0.0,1.0,1.0,0,0,1,0,0,0,0,0,0.5332298
5176,309532,1989-03-21,1,PR,1,0,1,0,0,1,1952-05-08,36,25236.0,4103.911,0.0,0.0,1.0,0,0,0,0,0,1,0,0,1.0
5177,309533,1989-01-03,1,IN,0,0,0,0,0,1,1941-04-25,47,1292.0,2200.0,0.0,0.0,1.0,0,0,0,0,0,0,1,1,1.0
5178,309534,1989-02-24,1,IN,1,0,0,0,0,1,1964-12-24,24,0.0,0.0,0.0,1.0,1.0,1,0,1,0,0,0,0,0,1.0
5179,309535,1989-01-17,1,SM,0,0,0,0,1,0,1957-09-04,31,20846.0,4500.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
5180,309540,1988-11-15,1,CV,0,0,0,1,0,0,1951-05-08,37,15586.0,2444.656,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0
5181,309541,1988-07-07,1,SM,1,0,0,0,1,0,1961-11-17,26,4741.0,12000.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0.0
5182,309542,1989-03-17,1,IN,0,1,0,0,0,1,1959-04-09,29,420.0,2444.656,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0.5332298
5183,309543,1988-12-29,0,SM,0,0,0,1,0,0,1963-12-04,25,13780.0,2391.0,1.0,0.0,0.0,0,0,1,0,0,0,0,1,0.0
5184,309544,1989-02-03,1,IN,0,0,0,0,0,1,1952-11-14,36,9285.0,2444.656,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1.0
5185,309545,1988-03-30,0,JK,0,0,1,0,1,0,1955-11-21,32,22443.0,2720.0,1.0,0.0,1.0,1,0,0,0,1,0,0,0,0.0
5186,309548,1988-02-16,0,JK,0,0,0,1,0,0,1948-02-07,40,13498.0,100.0,0.0,0.0,1.0,1,0,0,0,0,1,0,1,0.5332298
5187,309549,1988-02-05,1,CC,1,0,0,0,0,1,1943-09-08,44,18293.0,3000.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0.0
5188,309550,1989-03-17,1,IN,0,1,0,0,1,0,1960-10-23,28,32415.0,2444.656,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0
5189,309552,1988-10-28,0,PR,0,0,1,0,0,1,1964-01-06,24,1126.0,1500.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,1.0
5190,309553,1988-04-27,1,JK,1,1,0,1,0,0,1960-02-21,28,12579.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,1.0
5191,309560,1988-10-31,1,CV,1,0,0,0,1,0,1945-10-22,43,9635.0,2444.656,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0.5332298
5192,309562,1988-10-07,0,HF,0,0,0,1,0,0,1958-12-06,29,32260.0,2444.656,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0
5193,309563,1988-07-11,1,CV,1,0,1,1,0,0,1964-01-29,24,18180.0,4103.911,1.0,0.0,1.0,0,0,1,0,0,0,0,1,0.0
5194,309564,1988-09-23,0,CV,0,0,0,1,0,0,1949-12-09,38,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,1.0
5195,309565,1987-12-21,1,CC,0,0,0,0,1,0,1958-04-09,29,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1.0
5196,309567,1988-06-28,1,CI,1,1,0,0,1,0,1959-12-15,28,31485.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.5332298
5197,309568,1987-12-03,1,MD,1,0,1,0,1,0,1949-04-26,38,44049.0,20643.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0
5198,309572,1988-02-03,0,CV,0,0,0,0,1,0,1960-10-28,27,18594.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1.0
5199,309575,1989-03-21,0,LC,0,0,0,0,0,1,1939-09-29,49,12792.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0.0
5200,309578,1988-10-31,0,NE,0,0,0,0,1,0,1926-09-17,62,22777.0,950.0,1.0,0.0,1.0,0,0,0,0,0,0,0,1,1.0
